Age,Gender,Item Purchased,Category,Location,Discount Applied,Previous Purchases
19,Female,Sandals,Footwear,Minnesota,No,17
23,Female,Hat,Accessories,Maine,No,22
54,Female,Shoes,Footwear,Texas,No,3
52,Female,Sneakers,Footwear,Missouri,No,11
64,Female,Backpack,Accessories,Mississippi,No,4
33,Female,Belt,Accessories,Michigan,No,11
40,Female,Shirt,Clothing,Colorado,No,47
26,Female,Skirt,Clothing,Florida,No,17
31,Female,Gloves,Accessories,Montana,No,32
23,Female,Gloves,Accessories,Wisconsin,No,37
52,Female,Handbag,Accessories,Wisconsin,No,44
21,Female,Socks,Clothing,Delaware,No,27
31,Female,Backpack,Accessories,North Carolina,No,46
63,Female,Jeans,Clothing,New York,No,13
46,Female,Skirt,Clothing,California,No,2
44,Female,Hoodie,Clothing,Montana,No,45
57,Female,Jewelry,Accessories,North Carolina,No,35
50,Female,Sneakers,Footwear,Ohio,No,39
33,Female,Shirt,Clothing,Alaska,No,39
19,Female,Sunglasses,Accessories,Pennsylvania,No,34
68,Female,Dress,Clothing,Maine,No,41
27,Female,Shoes,Footwear,Texas,No,47
61,Female,Belt,Accessories,New Jersey,No,17
38,Female,Shirt,Clothing,Wyoming,No,40
28,Female,Boots,Footwear,Michigan,No,44
39,Female,Hoodie,Clothing,Ohio,No,21
18,Female,Jeans,Clothing,West Virginia,No,21
24,Female,Jacket,Outerwear,Virginia,No,16
64,Female,Jacket,Outerwear,Vermont,No,15
51,Female,Sandals,Footwear,Alaska,No,26
27,Female,Dress,Clothing,Minnesota,No,50
48,Female,Sweater,Clothing,Colorado,No,30
69,Female,Gloves,Accessories,Rhode Island,No,48
59,Female,Sunglasses,Accessories,New Jersey,No,21
59,Female,Belt,Accessories,Nevada,No,18
42,Female,Hat,Accessories,Minnesota,No,41
39,Female,Hat,Accessories,Delaware,No,11
32,Female,Blouse,Clothing,Illinois,No,8
68,Female,Shoes,Footwear,Washington,No,42
41,Female,Skirt,Clothing,Alaska,No,41
31,Female,Sneakers,Footwear,Michigan,No,3
58,Female,T-shirt,Clothing,Georgia,No,10
28,Female,Handbag,Accessories,West Virginia,No,35
63,Female,Sweater,Clothing,Arizona,No,2
64,Female,Gloves,Accessories,Colorado,No,24
66,Female,Dress,Clothing,Tennessee,No,47
31,Female,Dress,Clothing,Iowa,No,31
55,Female,Blouse,Clothing,Kansas,No,28
32,Female,Shirt,Clothing,Oklahoma,No,13
50,Female,Boots,Footwear,Nebraska,No,22
58,Female,Jacket,Outerwear,Maryland,No,12
18,Female,Backpack,Accessories,Pennsylvania,No,10
39,Female,Pants,Clothing,Arizona,No,45
56,Female,Boots,Footwear,Oklahoma,No,42
37,Female,Socks,Clothing,Montana,No,16
46,Female,Scarf,Accessories,Wyoming,No,6
52,Female,Blouse,Clothing,Idaho,No,28
70,Female,Belt,Accessories,Pennsylvania,No,24
61,Female,Sunglasses,Accessories,Montana,No,14
33,Female,Boots,Footwear,Ohio,No,29
65,Female,Sandals,Footwear,Mississippi,No,33
41,Female,Gloves,Accessories,Idaho,No,30
19,Female,Skirt,Clothing,Virginia,No,26
33,Female,Skirt,Clothing,Idaho,No,12
53,Female,Blouse,Clothing,Louisiana,No,13
54,Female,Handbag,Accessories,Colorado,No,41
36,Female,Boots,Footwear,West Virginia,No,4
56,Female,Boots,Footwear,Rhode Island,No,2
28,Female,Sweater,Clothing,North Carolina,No,28
34,Female,Socks,Clothing,Maine,No,24
43,Female,Gloves,Accessories,Iowa,No,14
54,Female,Shorts,Clothing,Kentucky,No,11
37,Female,Boots,Footwear,Massachusetts,No,27
33,Female,Jacket,Outerwear,New York,No,7
33,Female,Scarf,Accessories,Nebraska,No,49
55,Female,Jacket,Outerwear,Oklahoma,No,21
63,Female,Jewelry,Accessories,Oklahoma,No,10
52,Female,Hoodie,Clothing,Rhode Island,No,37
23,Female,T-shirt,Clothing,Maine,No,9
70,Female,Shirt,Clothing,Arkansas,No,14
64,Female,Shirt,Clothing,New Mexico,No,30
22,Female,Coat,Outerwear,Hawaii,No,42
46,Female,T-shirt,Clothing,Idaho,No,31
65,Female,Hoodie,Clothing,South Carolina,No,48
18,Female,Sunglasses,Accessories,Nevada,No,48
45,Female,Blouse,Clothing,South Carolina,No,50
56,Female,Hoodie,Clothing,Maryland,No,10
49,Female,Skirt,Clothing,Tennessee,No,45
66,Female,Shorts,Clothing,Arkansas,No,27
27,Female,Jeans,Clothing,Arizona,No,10
69,Female,Jacket,Outerwear,Ohio,No,19
66,Female,Hoodie,Clothing,North Dakota,No,1
45,Female,Shirt,Clothing,Vermont,No,39
31,Female,T-shirt,Clothing,Minnesota,No,14
33,Female,Blouse,Clothing,Idaho,No,40
43,Female,Skirt,Clothing,Maryland,No,45
25,Female,Backpack,Accessories,South Carolina,No,6
46,Female,Shorts,Clothing,California,No,12
67,Female,Shirt,Clothing,Georgia,No,19
26,Female,Backpack,Accessories,Vermont,No,5
35,Female,Shoes,Footwear,Georgia,No,37
61,Female,Skirt,Clothing,New Jersey,No,33
26,Female,Dress,Clothing,Utah,No,47
39,Female,Hat,Accessories,Utah,No,49
69,Female,Handbag,Accessories,North Carolina,No,28
32,Female,Handbag,Accessories,Florida,No,23
20,Female,Blouse,Clothing,Wisconsin,No,11
25,Female,Scarf,Accessories,Tennessee,No,33
56,Female,Jewelry,Accessories,Arizona,No,47
63,Female,Skirt,Clothing,Oregon,No,13
34,Female,Hoodie,Clothing,Virginia,No,4
29,Female,Scarf,Accessories,Maryland,No,40
43,Female,Jeans,Clothing,Arkansas,No,19
39,Female,Jacket,Outerwear,Texas,No,17
33,Female,T-shirt,Clothing,Vermont,No,7
51,Female,Pants,Clothing,Wyoming,No,21
65,Female,Shoes,Footwear,Alabama,No,44
51,Female,Jacket,Outerwear,Maine,No,2
70,Female,Scarf,Accessories,South Dakota,No,30
40,Female,T-shirt,Clothing,West Virginia,No,41
19,Female,Dress,Clothing,Ohio,No,31
28,Female,Coat,Outerwear,Arizona,No,48
51,Female,Sweater,Clothing,Ohio,No,41
32,Female,Hat,Accessories,New Mexico,No,42
26,Female,Backpack,Accessories,South Dakota,No,39
50,Female,Socks,Clothing,Oklahoma,No,15
68,Female,Jewelry,Accessories,Connecticut,No,3
33,Female,Boots,Footwear,Wisconsin,No,28
56,Female,Coat,Outerwear,New Hampshire,No,27
57,Female,Sweater,Clothing,Nebraska,No,36
58,Female,Blouse,Clothing,Nevada,No,42
40,Female,Belt,Accessories,New York,No,30
37,Female,Hat,Accessories,Pennsylvania,No,9
36,Female,Sandals,Footwear,Delaware,No,25
29,Female,Boots,Footwear,Mississippi,No,33
65,Female,Jacket,Outerwear,Iowa,No,31
44,Female,Dress,Clothing,Utah,No,35
34,Female,Jeans,Clothing,Maryland,No,46
31,Female,Shorts,Clothing,Utah,No,29
28,Female,Shirt,Clothing,Rhode Island,No,49
66,Female,Coat,Outerwear,Maryland,No,27
68,Female,Coat,Outerwear,Hawaii,No,5
37,Female,T-shirt,Clothing,Connecticut,No,18
58,Female,Sweater,Clothing,Illinois,No,31
28,Female,Skirt,Clothing,California,No,27
54,Female,Blouse,Clothing,Connecticut,No,19
21,Female,Sneakers,Footwear,Colorado,No,33
45,Female,Backpack,Accessories,Colorado,No,42
57,Female,Socks,Clothing,Georgia,No,16
47,Female,Jewelry,Accessories,North Dakota,No,49
46,Female,Shorts,Clothing,Idaho,No,40
63,Female,Jewelry,Accessories,Connecticut,No,5
44,Female,Sweater,Clothing,Montana,No,8
36,Female,Shirt,Clothing,Colorado,No,2
24,Female,Pants,Clothing,Kentucky,No,14
65,Female,Hoodie,Clothing,New Mexico,No,5
32,Female,Socks,Clothing,New Jersey,No,34
63,Female,Dress,Clothing,California,No,13
62,Female,Blouse,Clothing,North Dakota,No,31
19,Female,Skirt,Clothing,Florida,No,43
38,Female,Backpack,Accessories,Texas,No,6
59,Female,Blouse,Clothing,Oklahoma,No,23
22,Female,Socks,Clothing,Rhode Island,No,10
55,Female,Boots,Footwear,Arkansas,No,47
29,Female,Backpack,Accessories,Nevada,No,14
42,Female,Hat,Accessories,Utah,No,29
23,Female,Sandals,Footwear,Kentucky,No,12
70,Female,Hoodie,Clothing,Wisconsin,No,25
64,Female,Sunglasses,Accessories,Minnesota,No,21
39,Female,Jeans,Clothing,North Dakota,No,23
47,Female,T-shirt,Clothing,Ohio,No,10
22,Female,Dress,Clothing,Nevada,No,47
69,Female,Belt,Accessories,Kentucky,No,44
35,Female,Jewelry,Accessories,Kentucky,No,41
56,Female,Hoodie,Clothing,Montana,No,29
30,Female,Blouse,Clothing,Delaware,No,2
43,Female,Jacket,Outerwear,Montana,No,2
23,Female,Sneakers,Footwear,New Jersey,No,29
50,Female,Boots,Footwear,Nebraska,No,22
41,Female,Blouse,Clothing,Maryland,No,23
41,Female,Blouse,Clothing,Alabama,No,46
27,Female,Boots,Footwear,North Carolina,No,19
38,Female,Scarf,Accessories,Delaware,No,24
41,Female,Sandals,Footwear,Iowa,No,43
58,Female,Sunglasses,Accessories,New York,No,14
58,Female,Coat,Outerwear,Virginia,No,7
19,Female,Sunglasses,Accessories,Maryland,No,50
43,Female,Blouse,Clothing,Texas,No,15
27,Female,Backpack,Accessories,Louisiana,No,40
32,Female,Belt,Accessories,Mississippi,No,41
28,Female,Socks,Clothing,Ohio,No,34
48,Female,Shoes,Footwear,Oregon,No,27
43,Female,Coat,Outerwear,Wyoming,No,12
45,Female,Sweater,Clothing,Pennsylvania,No,1
26,Female,Shirt,Clothing,Oregon,No,39
62,Female,Shorts,Clothing,Oklahoma,No,13
58,Female,Shirt,Clothing,Colorado,No,50
19,Female,Sunglasses,Accessories,New York,No,36
64,Female,Shoes,Footwear,Minnesota,No,31
33,Female,Sunglasses,Accessories,Texas,No,3
20,Female,Handbag,Accessories,Wisconsin,No,11
45,Female,Sunglasses,Accessories,Kentucky,No,16
28,Female,Shirt,Clothing,Pennsylvania,No,12
47,Female,Shirt,Clothing,Rhode Island,No,37
54,Female,Sweater,Clothing,Illinois,No,43
64,Female,Handbag,Accessories,Maryland,No,9
45,Female,Shirt,Clothing,Missouri,No,15
40,Female,Jewelry,Accessories,Alabama,No,17
31,Female,Socks,Clothing,Maine,No,42
38,Female,T-shirt,Clothing,Mississippi,No,14
36,Female,Jewelry,Accessories,Alabama,No,49
65,Female,Backpack,Accessories,Alaska,No,3
27,Female,Hat,Accessories,Illinois,No,28
38,Female,Gloves,Accessories,Idaho,No,41
58,Female,Sneakers,Footwear,North Carolina,No,11
31,Female,Skirt,Clothing,Washington,No,46
28,Female,Handbag,Accessories,West Virginia,No,15
28,Female,Sunglasses,Accessories,Maine,No,15
32,Female,Sweater,Clothing,Kentucky,No,34
61,Female,Handbag,Accessories,Massachusetts,No,13
38,Female,Skirt,Clothing,Pennsylvania,No,27
54,Female,Socks,Clothing,Hawaii,No,37
29,Female,Shirt,Clothing,Virginia,No,37
50,Female,Sneakers,Footwear,New York,No,4
32,Female,Belt,Accessories,Delaware,No,1
38,Female,Pants,Clothing,Hawaii,No,29
52,Female,Jewelry,Accessories,Nebraska,No,50
61,Female,Pants,Clothing,Vermont,No,38
25,Female,Jewelry,Accessories,Iowa,No,15
22,Female,Jeans,Clothing,Iowa,No,44
47,Female,Scarf,Accessories,Arkansas,No,14
50,Female,Belt,Accessories,Alabama,No,5
45,Female,Dress,Clothing,Maryland,No,11
33,Female,T-shirt,Clothing,South Dakota,No,15
42,Female,Boots,Footwear,Vermont,No,46
52,Female,Dress,Clothing,Montana,No,30
69,Female,Jewelry,Accessories,South Dakota,No,2
55,Female,Skirt,Clothing,Ohio,No,28
38,Female,Handbag,Accessories,Texas,No,9
57,Female,Coat,Outerwear,Indiana,No,47
33,Female,Hoodie,Clothing,New Hampshire,No,21
57,Female,Pants,Clothing,California,No,42
52,Female,Boots,Footwear,Maine,No,28
44,Female,Coat,Outerwear,Ohio,No,13
48,Female,Scarf,Accessories,Delaware,No,25
52,Female,Boots,Footwear,Oklahoma,No,38
34,Female,Sneakers,Footwear,Indiana,No,40
26,Female,Sweater,Clothing,South Carolina,No,25
36,Female,Belt,Accessories,Vermont,No,20
24,Female,Jewelry,Accessories,Kansas,No,44
30,Female,Handbag,Accessories,Utah,No,9
31,Female,Jacket,Outerwear,New York,No,11
25,Female,Boots,Footwear,Indiana,No,3
57,Female,Sneakers,Footwear,Tennessee,No,34
61,Female,Scarf,Accessories,Georgia,No,48
30,Female,Coat,Outerwear,Nebraska,No,28
38,Female,Shorts,Clothing,Washington,No,20
53,Female,Shorts,Clothing,Idaho,No,49
31,Female,Jeans,Clothing,Louisiana,No,14
70,Female,Gloves,Accessories,New Jersey,No,9
21,Female,Pants,Clothing,Delaware,No,37
33,Female,Dress,Clothing,Wisconsin,No,4
60,Female,Pants,Clothing,West Virginia,No,1
45,Female,Gloves,Accessories,Texas,No,36
46,Female,Belt,Accessories,Hawaii,No,21
62,Female,Belt,Accessories,Arizona,No,16
63,Female,Skirt,Clothing,Louisiana,No,42
69,Female,Socks,Clothing,Nevada,No,31
46,Female,Belt,Accessories,Rhode Island,No,6
69,Female,Shirt,Clothing,Illinois,No,24
66,Female,Dress,Clothing,Utah,No,7
41,Female,Socks,Clothing,North Dakota,No,25
32,Female,Jacket,Outerwear,Kansas,No,18
69,Female,Sweater,Clothing,Nevada,No,14
29,Female,Jeans,Clothing,Virginia,No,42
70,Female,Jewelry,Accessories,Utah,No,6
41,Female,Sweater,Clothing,Idaho,No,14
31,Female,Hoodie,Clothing,Alaska,No,30
31,Female,Sunglasses,Accessories,New Hampshire,No,10
57,Female,Sandals,Footwear,Ohio,No,7
29,Female,Coat,Outerwear,Montana,No,28
70,Female,Belt,Accessories,Louisiana,No,19
51,Female,Blouse,Clothing,Oregon,No,13
45,Female,Skirt,Clothing,Arizona,No,23
18,Female,Shorts,Clothing,Alaska,No,5
37,Female,Dress,Clothing,Utah,No,17
23,Female,Sunglasses,Accessories,New York,No,31
39,Female,Shoes,Footwear,New Mexico,No,19
62,Female,Belt,Accessories,Louisiana,No,8
70,Female,Belt,Accessories,Ohio,No,15
20,Female,Belt,Accessories,Nevada,No,18
42,Female,Belt,Accessories,Idaho,No,16
41,Female,Skirt,Clothing,Arizona,No,13
24,Female,T-shirt,Clothing,Utah,No,38
37,Female,Scarf,Accessories,Wyoming,No,27
30,Female,Blouse,Clothing,Indiana,No,31
58,Female,Sunglasses,Accessories,Wisconsin,No,24
43,Female,Boots,Footwear,Texas,No,21
19,Female,Jacket,Outerwear,Utah,No,15
23,Female,Jeans,Clothing,Arkansas,No,48
65,Female,Sunglasses,Accessories,Pennsylvania,No,47
58,Female,Sandals,Footwear,Georgia,No,23
50,Female,Backpack,Accessories,Indiana,No,4
67,Female,Blouse,Clothing,Idaho,No,47
40,Female,Shoes,Footwear,Montana,No,7
55,Female,Shirt,Clothing,Tennessee,No,6
52,Female,Hoodie,Clothing,West Virginia,No,47
62,Female,Dress,Clothing,California,No,7
64,Female,Dress,Clothing,Georgia,No,1
43,Female,Sneakers,Footwear,Maryland,No,23
61,Female,Blouse,Clothing,Idaho,No,30
26,Female,Backpack,Accessories,California,No,24
22,Female,Sweater,Clothing,Alabama,No,9
51,Female,Boots,Footwear,Utah,No,25
69,Female,Handbag,Accessories,Kentucky,No,18
50,Female,Hoodie,Clothing,Vermont,No,7
51,Female,Belt,Accessories,Iowa,No,2
56,Female,Jewelry,Accessories,Georgia,No,36
59,Female,Blouse,Clothing,Alabama,No,31
18,Female,Handbag,Accessories,Nebraska,No,10
48,Female,Handbag,Accessories,Rhode Island,No,27
53,Female,Coat,Outerwear,South Dakota,No,14
45,Female,Belt,Accessories,Illinois,No,17
21,Female,Boots,Footwear,North Carolina,No,10
42,Female,Socks,Clothing,Florida,No,4
60,Female,Shoes,Footwear,Pennsylvania,No,25
21,Female,Sneakers,Footwear,Vermont,No,3
69,Female,Jewelry,Accessories,Colorado,No,47
40,Female,Handbag,Accessories,Utah,No,41
31,Female,Coat,Outerwear,Kentucky,No,28
44,Female,Sunglasses,Accessories,Wyoming,No,49
48,Female,Shoes,Footwear,Maine,No,7
32,Female,Shoes,Footwear,Maine,No,22
42,Female,Boots,Footwear,New Hampshire,No,34
27,Female,Sandals,Footwear,Kansas,No,5
69,Female,Gloves,Accessories,New Jersey,No,15
67,Female,Backpack,Accessories,North Carolina,No,26
41,Female,Handbag,Accessories,West Virginia,No,3
46,Female,Sweater,Clothing,Kentucky,No,42
47,Female,Coat,Outerwear,California,No,1
33,Female,T-shirt,Clothing,South Dakota,No,20
51,Female,Backpack,Accessories,California,No,39
26,Female,Sunglasses,Accessories,Connecticut,No,24
22,Female,Belt,Accessories,Idaho,No,49
49,Female,Jacket,Outerwear,North Dakota,No,7
58,Female,Skirt,Clothing,Michigan,No,13
70,Female,Belt,Accessories,Missouri,No,2
32,Female,Boots,Footwear,California,No,4
62,Female,Jeans,Clothing,Delaware,No,17
52,Female,Shoes,Footwear,Alabama,No,43
23,Female,Sweater,Clothing,New Hampshire,No,6
26,Female,Jewelry,Accessories,New York,No,46
58,Female,Shirt,Clothing,Oregon,No,7
26,Female,Boots,Footwear,Massachusetts,No,34
54,Female,Shorts,Clothing,Utah,No,21
66,Female,Handbag,Accessories,New Hampshire,No,13
60,Female,Sweater,Clothing,Illinois,No,33
32,Female,Belt,Accessories,Alaska,No,24
48,Female,Belt,Accessories,Wyoming,No,4
69,Female,Hoodie,Clothing,Colorado,No,5
64,Female,Sneakers,Footwear,Vermont,No,11
56,Female,T-shirt,Clothing,Utah,No,20
22,Female,Pants,Clothing,Illinois,No,28
46,Female,Scarf,Accessories,Idaho,No,43
24,Female,Sweater,Clothing,Nevada,No,10
47,Female,Handbag,Accessories,Utah,No,26
62,Female,Shirt,Clothing,North Carolina,No,29
34,Female,Dress,Clothing,Arkansas,No,35
50,Female,Sandals,Footwear,North Carolina,No,23
29,Female,Shirt,Clothing,Texas,No,15
68,Female,Dress,Clothing,Nevada,No,46
52,Female,Sunglasses,Accessories,Utah,No,14
29,Female,Socks,Clothing,Pennsylvania,No,17
22,Female,Sandals,Footwear,Georgia,No,9
62,Female,Hat,Accessories,Minnesota,No,13
69,Female,Shirt,Clothing,Kansas,No,20
48,Female,Shoes,Footwear,Delaware,No,39
66,Female,Pants,Clothing,New Mexico,No,50
42,Female,Shirt,Clothing,Michigan,No,21
50,Female,Hat,Accessories,Vermont,No,3
32,Female,Jewelry,Accessories,Idaho,No,9
51,Female,Jacket,Outerwear,South Dakota,No,29
27,Female,Shirt,Clothing,Illinois,No,42
43,Female,Pants,Clothing,Georgia,No,41
48,Female,Skirt,Clothing,Oregon,No,17
62,Female,Sandals,Footwear,Alabama,No,20
65,Female,Blouse,Clothing,Hawaii,No,18
50,Female,Socks,Clothing,Oregon,No,7
60,Female,Jacket,Outerwear,Illinois,No,47
19,Female,Handbag,Accessories,Texas,No,2
21,Female,Belt,Accessories,Kansas,No,25
19,Female,Blouse,Clothing,Texas,No,26
46,Female,Shirt,Clothing,Nebraska,No,2
21,Female,Handbag,Accessories,Arkansas,No,45
26,Female,Scarf,Accessories,South Dakota,No,9
50,Female,Coat,Outerwear,Montana,No,1
43,Female,Hoodie,Clothing,Florida,No,4
61,Female,Shorts,Clothing,Virginia,No,31
63,Female,Sandals,Footwear,Louisiana,No,21
46,Female,Shirt,Clothing,Louisiana,No,32
63,Female,Hoodie,Clothing,Louisiana,No,16
23,Female,Socks,Clothing,Georgia,No,34
57,Female,Handbag,Accessories,Iowa,No,40
57,Female,Jewelry,Accessories,California,No,4
33,Female,Coat,Outerwear,Oregon,No,3
57,Female,Sunglasses,Accessories,Maine,No,28
55,Female,Gloves,Accessories,Louisiana,No,43
65,Female,Jacket,Outerwear,Arkansas,No,20
60,Female,Sandals,Footwear,Maryland,No,40
52,Female,Pants,Clothing,Vermont,No,34
34,Female,Jacket,Outerwear,North Dakota,No,11
33,Female,Sweater,Clothing,Michigan,No,26
58,Female,T-shirt,Clothing,Arkansas,No,29
35,Female,Boots,Footwear,Kentucky,No,47
68,Female,Shoes,Footwear,Indiana,No,48
58,Female,Skirt,Clothing,Minnesota,No,29
34,Female,Coat,Outerwear,Louisiana,No,14
47,Female,Blouse,Clothing,Kentucky,No,40
35,Female,Sunglasses,Accessories,Georgia,No,4
34,Female,Gloves,Accessories,Alaska,No,37
36,Female,Sunglasses,Accessories,Mississippi,No,47
23,Female,Sneakers,Footwear,Kansas,No,1
68,Female,Hoodie,Clothing,Arizona,No,26
23,Female,Boots,Footwear,Maine,No,12
57,Female,Handbag,Accessories,Texas,No,16
21,Female,Shirt,Clothing,Virginia,No,19
45,Female,Sweater,Clothing,North Dakota,No,21
37,Female,Shorts,Clothing,West Virginia,No,15
18,Female,Belt,Accessories,North Carolina,No,9
55,Female,Blouse,Clothing,Georgia,No,7
52,Female,T-shirt,Clothing,New Mexico,No,47
49,Female,Belt,Accessories,North Carolina,No,17
56,Female,Socks,Clothing,Alabama,No,46
27,Female,Belt,Accessories,Connecticut,No,32
22,Female,Handbag,Accessories,Montana,No,34
18,Female,Shirt,Clothing,Montana,No,18
21,Female,Belt,Accessories,Maine,No,5
30,Female,Jewelry,Accessories,Mississippi,No,44
62,Female,Hat,Accessories,Louisiana,No,4
28,Female,Backpack,Accessories,Nebraska,No,37
66,Female,Dress,Clothing,Massachusetts,No,43
66,Female,Shoes,Footwear,Wisconsin,No,28
49,Female,Pants,Clothing,Nebraska,No,36
40,Female,Dress,Clothing,Arizona,No,16
49,Female,Jacket,Outerwear,Hawaii,No,38
19,Female,Shirt,Clothing,Georgia,No,37
24,Female,Dress,Clothing,Oregon,No,9
31,Female,Jeans,Clothing,Montana,No,14
35,Female,T-shirt,Clothing,Georgia,No,3
65,Female,Sunglasses,Accessories,Rhode Island,No,10
68,Female,Jewelry,Accessories,Tennessee,No,26
57,Female,Socks,Clothing,Missouri,No,30
69,Female,Skirt,Clothing,Washington,No,32
45,Female,Pants,Clothing,Oklahoma,No,35
35,Female,Socks,Clothing,Connecticut,No,26
36,Female,Sandals,Footwear,Arkansas,No,39
55,Female,Belt,Accessories,Missouri,No,31
66,Female,Sandals,Footwear,Washington,No,28
57,Female,Shorts,Clothing,Idaho,No,12
18,Female,Handbag,Accessories,Montana,No,46
31,Female,Jacket,Outerwear,Montana,No,27
50,Female,Sunglasses,Accessories,Georgia,No,4
50,Female,Sneakers,Footwear,Mississippi,No,14
61,Female,Sweater,Clothing,Hawaii,No,30
52,Female,Skirt,Clothing,Ohio,No,6
38,Female,Jewelry,Accessories,Virginia,No,43
67,Female,Blouse,Clothing,Texas,No,28
42,Female,Blouse,Clothing,Vermont,No,39
25,Female,Boots,Footwear,Kansas,No,30
41,Female,Jeans,Clothing,California,No,5
62,Female,Hoodie,Clothing,Mississippi,No,42
19,Female,Sweater,Clothing,Iowa,No,20
63,Female,Gloves,Accessories,Virginia,No,35
43,Female,Sneakers,Footwear,Maryland,No,10
68,Female,Sunglasses,Accessories,Missouri,No,36
24,Female,Belt,Accessories,Wisconsin,No,21
27,Female,Sweater,Clothing,Maine,No,29
61,Female,Gloves,Accessories,Pennsylvania,No,39
59,Female,Handbag,Accessories,Maine,No,16
67,Female,Socks,Clothing,Missouri,No,32
46,Female,Pants,Clothing,Vermont,No,34
65,Female,Scarf,Accessories,Wisconsin,No,38
63,Female,Coat,Outerwear,New Jersey,No,14
57,Female,Jacket,Outerwear,New Mexico,No,23
40,Female,Hoodie,Clothing,Colorado,No,50
36,Female,Boots,Footwear,California,No,49
67,Female,Socks,Clothing,Arizona,No,14
61,Female,Jewelry,Accessories,Indiana,No,42
64,Female,Shoes,Footwear,Arkansas,No,39
30,Female,Socks,Clothing,Nevada,No,43
53,Female,Pants,Clothing,Rhode Island,No,12
27,Female,Sneakers,Footwear,Wyoming,No,21
27,Female,Sunglasses,Accessories,Texas,No,33
53,Female,Skirt,Clothing,Washington,No,6
34,Female,Coat,Outerwear,Rhode Island,No,10
39,Female,Hoodie,Clothing,Illinois,No,18
44,Female,Sunglasses,Accessories,Oregon,No,46
37,Female,Skirt,Clothing,Florida,No,49
57,Female,Coat,Outerwear,Kansas,No,39
38,Female,Handbag,Accessories,North Dakota,No,16
21,Female,T-shirt,Clothing,New Hampshire,No,28
45,Female,Sunglasses,Accessories,Texas,No,22
68,Female,Shirt,Clothing,Montana,No,36
37,Female,Hoodie,Clothing,Delaware,No,18
53,Female,Blouse,Clothing,New Hampshire,No,31
57,Female,Sneakers,Footwear,Minnesota,No,38
28,Female,Scarf,Accessories,Alaska,No,42
37,Female,Jewelry,Accessories,Connecticut,No,27
54,Female,Pants,Clothing,Connecticut,No,24
49,Female,Sneakers,Footwear,Kansas,No,38
62,Female,Shoes,Footwear,Nevada,No,9
45,Female,T-shirt,Clothing,Massachusetts,No,19
45,Female,Belt,Accessories,Indiana,No,11
49,Female,Jewelry,Accessories,Washington,No,16
27,Female,Belt,Accessories,Kansas,No,18
63,Female,Belt,Accessories,South Carolina,No,8
61,Female,T-shirt,Clothing,Vermont,No,4
25,Female,Sneakers,Footwear,Wyoming,No,37
33,Female,Sunglasses,Accessories,Colorado,No,30
56,Female,Sandals,Footwear,West Virginia,No,37
50,Female,Handbag,Accessories,Connecticut,No,30
45,Female,Socks,Clothing,Oregon,No,17
45,Female,Hoodie,Clothing,Idaho,No,11
65,Female,Sweater,Clothing,Arkansas,No,42
63,Female,Pants,Clothing,Kansas,No,20
70,Female,Sneakers,Footwear,Michigan,No,37
53,Female,Gloves,Accessories,Arkansas,No,12
22,Female,T-shirt,Clothing,Pennsylvania,No,41
26,Female,Backpack,Accessories,Virginia,No,32
23,Female,Coat,Outerwear,Minnesota,No,15
25,Female,Coat,Outerwear,Nevada,No,39
69,Female,Sandals,Footwear,Montana,No,48
36,Female,Backpack,Accessories,Nebraska,No,8
21,Female,Sweater,Clothing,Indiana,No,11
57,Female,Shorts,Clothing,New Jersey,No,36
60,Female,Sunglasses,Accessories,Wisconsin,No,50
44,Female,Shirt,Clothing,Minnesota,No,39
31,Female,Shoes,Footwear,New Jersey,No,11
57,Female,Hat,Accessories,Oklahoma,No,5
39,Female,Scarf,Accessories,Wisconsin,No,7
48,Female,Belt,Accessories,Rhode Island,No,50
42,Female,T-shirt,Clothing,Indiana,No,21
56,Female,Shorts,Clothing,Vermont,No,31
28,Female,Pants,Clothing,Maine,No,39
40,Female,Sunglasses,Accessories,Alabama,No,28
49,Female,Coat,Outerwear,Alabama,No,33
37,Female,Hoodie,Clothing,Idaho,No,42
22,Female,Dress,Clothing,Arkansas,No,5
27,Female,Blouse,Clothing,Ohio,No,25
59,Female,Socks,Clothing,Illinois,No,48
35,Female,Socks,Clothing,Nevada,No,30
58,Female,Shoes,Footwear,Texas,No,34
58,Female,Belt,Accessories,Nevada,No,34
46,Female,Sweater,Clothing,Oklahoma,No,14
43,Female,Pants,Clothing,Alabama,No,2
39,Female,Scarf,Accessories,South Dakota,No,41
59,Female,Skirt,Clothing,Texas,No,3
59,Female,Dress,Clothing,Montana,No,18
59,Female,Hat,Accessories,Wyoming,No,1
45,Female,Handbag,Accessories,New York,No,5
27,Female,Pants,Clothing,Oregon,No,41
24,Female,T-shirt,Clothing,California,No,5
47,Female,Jacket,Outerwear,North Carolina,No,10
70,Female,Scarf,Accessories,Kentucky,No,20
58,Female,Hat,Accessories,Hawaii,No,11
45,Female,Jacket,Outerwear,Illinois,No,4
24,Female,Skirt,Clothing,West Virginia,No,38
67,Female,Handbag,Accessories,South Carolina,No,19
31,Female,Backpack,Accessories,Montana,No,16
52,Female,Coat,Outerwear,North Dakota,No,2
29,Female,Belt,Accessories,New Mexico,No,11
62,Female,Handbag,Accessories,Missouri,No,18
19,Female,Coat,Outerwear,West Virginia,No,47
